,SKU,FAMILY,DAY,QTY,TO
15709,ITEM-972,FAMILY-5,2,0,0.0
15710,ITEM-973,FAMILY-5,2,0,0.0
15711,ITEM-974,FAMILY-5,2,0,0.0
15712,ITEM-975,FAMILY-5,2,1,6.84
15713,ITEM-976,FAMILY-5,2,6,17.88
15714,ITEM-977,FAMILY-5,2,0,0.0
15715,ITEM-978,FAMILY-5,2,0,0.0
15716,ITEM-979,FAMILY-5,2,1,2.34
15717,ITEM-980,FAMILY-5,2,2,5.16
15718,ITEM-981,FAMILY-5,2,6,35.88
15719,ITEM-982,FAMILY-5,2,0,0.0
15720,ITEM-983,FAMILY-5,2,0,0.0
15721,ITEM-984,FAMILY-5,2,2,5.96
15722,ITEM-985,FAMILY-5,2,1,9.38
15723,ITEM-986,FAMILY-5,2,0,0.0
15724,ITEM-987,FAMILY-5,2,0,0.0
15725,ITEM-988,FAMILY-5,2,3,7.5
15726,ITEM-989,FAMILY-5,2,0,0.0
15727,ITEM-990,FAMILY-5,2,3,17.94
15728,ITEM-991,FAMILY-5,2,3,20.94
15729,ITEM-992,FAMILY-5,2,1,6.98
15730,ITEM-993,FAMILY-5,2,5,9.9
15731,ITEM-994,FAMILY-5,2,10,19.8
15732,ITEM-995,FAMILY-5,2,0,0.0
15733,ITEM-996,FAMILY-5,2,4,11.92
15734,ITEM-997,FAMILY-5,2,0,0.0
15735,ITEM-998,FAMILY-5,2,0,0.0
15736,ITEM-999,FAMILY-5,2,9,5.76
15737,ITEM-1000,FAMILY-5,2,2,5.96
15738,ITEM-1001,FAMILY-5,2,1,3.0
15739,ITEM-1002,FAMILY-5,2,3,7.38
15740,ITEM-1003,FAMILY-5,2,0,0.0
15741,ITEM-1004,FAMILY-5,2,3,5.34
15742,ITEM-1005,FAMILY-5,2,9,27.0
15743,ITEM-1006,FAMILY-5,2,5,34.900000000000006
15744,ITEM-1007,FAMILY-5,2,0,0.0
15745,ITEM-1008,FAMILY-5,2,0,0.0
15746,ITEM-1009,FAMILY-5,2,5,9.9
15747,ITEM-1010,FAMILY-5,2,0,0.0
15748,ITEM-1011,FAMILY-5,2,5,13.65
15749,ITEM-1012,FAMILY-5,2,0,0.0
15750,ITEM-1013,FAMILY-6,2,6,16.38
15751,ITEM-1014,FAMILY-6,2,1,11.78
15752,ITEM-1015,FAMILY-6,2,1,1.52
15753,ITEM-1016,FAMILY-6,2,1,3.25
15754,ITEM-1017,FAMILY-6,2,1,2.62
15755,ITEM-1018,FAMILY-6,2,0,0.0
15756,ITEM-1019,FAMILY-6,2,2,5.96
15757,ITEM-1020,FAMILY-6,2,2,5.96
15758,ITEM-1021,FAMILY-6,2,0,0.0
15759,ITEM-1022,FAMILY-6,2,0,0.0
15760,ITEM-1023,FAMILY-6,2,5,14.9
15761,ITEM-1024,FAMILY-6,2,0,0.0
15762,ITEM-1025,FAMILY-6,2,0,0.0
15763,ITEM-1026,FAMILY-6,2,0,0.0
15764,ITEM-1027,FAMILY-6,2,13,30.939999999999998
15765,ITEM-1028,FAMILY-6,2,7,13.86
15766,ITEM-1029,FAMILY-6,2,0,0.0
15767,ITEM-1030,FAMILY-6,2,4,11.92
15768,ITEM-1031,FAMILY-6,2,1,2.5
15769,ITEM-1032,FAMILY-6,2,1,2.98
15770,ITEM-1033,FAMILY-6,2,0,0.0
15771,ITEM-1034,FAMILY-6,2,0,0.0
15772,ITEM-1035,FAMILY-6,2,0,0.0
15773,ITEM-1036,FAMILY-6,2,2,6.5
15774,ITEM-1037,FAMILY-6,2,31,92.38
15775,ITEM-1038,FAMILY-6,2,0,0.0
15776,ITEM-1039,FAMILY-6,2,1,1.08
15777,ITEM-1040,FAMILY-6,2,0,0.0
15778,ITEM-1041,FAMILY-6,2,0,0.0
15779,ITEM-1042,FAMILY-6,2,0,0.0
15780,ITEM-1043,FAMILY-6,2,0,0.0
15781,ITEM-1044,FAMILY-6,2,1,2.64
15782,ITEM-1045,FAMILY-6,2,3,12.54
15783,ITEM-1046,FAMILY-6,2,0,0.0
15784,ITEM-1047,FAMILY-6,2,0,0.0
15785,ITEM-1048,FAMILY-6,2,2,5.96
15786,ITEM-1049,FAMILY-6,2,2,3.96
15787,ITEM-1050,FAMILY-6,2,7,9.38
15788,ITEM-1051,FAMILY-6,2,0,0.0
15789,ITEM-1052,FAMILY-6,2,0,0.0
15790,ITEM-1053,FAMILY-6,2,0,0.0
15791,ITEM-1054,FAMILY-6,2,5,11.7
15792,ITEM-1055,FAMILY-6,2,2,4.68
15793,ITEM-1056,FAMILY-6,2,0,0.0
15794,ITEM-1057,FAMILY-6,2,4,9.12
15795,ITEM-1058,FAMILY-6,2,8,31.84
15796,ITEM-1059,FAMILY-6,2,0,0.0
15797,ITEM-1060,FAMILY-6,2,0,0.0
15798,ITEM-1061,FAMILY-6,2,0,0.0
15799,ITEM-1062,FAMILY-6,2,0,0.0
15800,ITEM-1063,FAMILY-6,2,1,2.5
15801,ITEM-1064,FAMILY-6,2,2,13.68
15802,ITEM-1065,FAMILY-6,2,24,131.52
15803,ITEM-1066,FAMILY-6,2,3,9.0
15804,ITEM-1067,FAMILY-6,2,1,2.08
15805,ITEM-1068,FAMILY-6,2,5,34.900000000000006
15806,ITEM-1069,FAMILY-6,2,0,0.0
15807,ITEM-1070,FAMILY-6,2,0,0.0
15808,ITEM-1071,FAMILY-6,2,4,7.92
15809,ITEM-1072,FAMILY-6,2,0,0.0
15810,ITEM-1073,FAMILY-6,2,4,13.0
15811,ITEM-1074,FAMILY-6,2,7,12.46
15812,ITEM-1075,FAMILY-6,2,1,6.98
15813,ITEM-1076,FAMILY-6,2,0,0.0
15814,ITEM-1077,FAMILY-6,2,37,110.26
15815,ITEM-1078,FAMILY-6,2,1,3.25
15816,ITEM-1079,FAMILY-6,2,3,20.52
15817,ITEM-1080,FAMILY-6,2,0,0.0
15818,ITEM-1081,FAMILY-6,2,6,9.120000000000001
15819,ITEM-1082,FAMILY-6,2,5,17.4
15820,ITEM-1083,FAMILY-6,2,4,11.92
15821,ITEM-1084,FAMILY-6,2,9,22.5
15822,ITEM-1085,FAMILY-6,2,0,0.0
15823,ITEM-1086,FAMILY-6,2,5,17.9
15824,ITEM-1087,FAMILY-6,2,6,8.040000000000001
15825,ITEM-1088,FAMILY-6,2,1,11.78
15826,ITEM-1089,FAMILY-6,2,0,0.0
15827,ITEM-1090,FAMILY-6,2,0,0.0
15828,ITEM-1091,FAMILY-6,2,5,11.15
15829,ITEM-1092,FAMILY-6,2,0,0.0
15830,ITEM-1093,FAMILY-6,2,6,23.28
15831,ITEM-1094,FAMILY-6,2,0,0.0
15832,ITEM-1095,FAMILY-6,2,0,0.0
15833,ITEM-1096,FAMILY-6,2,0,0.0
15834,ITEM-1097,FAMILY-6,2,6,16.38
15835,ITEM-1098,FAMILY-6,2,4,10.0
15836,ITEM-1099,FAMILY-6,2,0,0.0
15837,ITEM-1100,FAMILY-6,2,2,9.96
15838,ITEM-1101,FAMILY-6,2,0,0.0
15839,ITEM-1102,FAMILY-6,2,1,2.98
15840,ITEM-1103,FAMILY-6,2,1,3.25
15841,ITEM-1104,FAMILY-6,2,7,7.5600000000000005
15842,ITEM-1105,FAMILY-6,2,0,0.0
15843,ITEM-1106,FAMILY-6,2,0,0.0
15844,ITEM-1107,FAMILY-6,2,3,11.94
15845,ITEM-1108,FAMILY-6,2,0,0.0
15846,ITEM-1109,FAMILY-6,2,2,6.68
15847,ITEM-1110,FAMILY-6,2,0,0.0
15848,ITEM-1111,FAMILY-6,2,0,0.0
15849,ITEM-1112,FAMILY-6,2,0,0.0
15850,ITEM-1113,FAMILY-6,2,0,0.0
15851,ITEM-1114,FAMILY-6,2,5,14.9
15852,ITEM-1115,FAMILY-6,2,1,2.23
15853,ITEM-1116,FAMILY-6,2,1,5.98
15854,ITEM-1117,FAMILY-6,2,4,12.0
15855,ITEM-1118,FAMILY-6,2,4,11.52
15856,ITEM-1119,FAMILY-6,2,5,12.5
15857,ITEM-1120,FAMILY-6,2,5,11.15
15858,ITEM-1121,FAMILY-6,2,0,0.0
15859,ITEM-1122,FAMILY-6,2,3,6.6899999999999995
15860,ITEM-1123,FAMILY-6,2,45,28.8
15861,ITEM-1124,FAMILY-6,2,0,0.0
15862,ITEM-1125,FAMILY-6,2,4,9.28
15863,ITEM-1126,FAMILY-6,2,0,0.0
15864,ITEM-1127,FAMILY-6,2,13,90.74000000000001
15865,ITEM-1128,FAMILY-6,2,0,0.0
15866,ITEM-1129,FAMILY-6,2,14,33.32
15867,ITEM-1130,FAMILY-6,2,0,0.0
15868,ITEM-1131,FAMILY-6,2,4,8.92
15869,ITEM-1132,FAMILY-6,2,0,0.0
15870,ITEM-1133,FAMILY-6,2,6,11.879999999999999
15871,ITEM-1134,FAMILY-6,2,0,0.0
15872,ITEM-1135,FAMILY-6,2,0,0.0
15873,ITEM-1136,FAMILY-6,2,3,8.040000000000001
15874,ITEM-1137,FAMILY-6,2,1,3.25
15875,ITEM-1138,FAMILY-6,2,0,0.0
15876,ITEM-1139,FAMILY-6,2,0,0.0
15877,ITEM-1140,FAMILY-6,2,0,0.0
15878,ITEM-1141,FAMILY-6,2,7,13.86
15879,ITEM-1142,FAMILY-6,2,1,4.98
15880,ITEM-1143,FAMILY-6,2,1,2.28
15881,ITEM-1144,FAMILY-6,2,0,0.0
15882,ITEM-1145,FAMILY-6,2,4,7.92
15883,ITEM-1146,FAMILY-6,2,1,2.28
15884,ITEM-1147,FAMILY-6,2,0,0.0
15885,ITEM-1148,FAMILY-6,2,0,0.0
15886,ITEM-1149,FAMILY-6,2,2,3.96
15887,ITEM-1150,FAMILY-6,2,0,0.0
15888,ITEM-1151,FAMILY-6,2,0,0.0
15889,ITEM-1152,FAMILY-6,2,3,4.74
15890,ITEM-1153,FAMILY-6,2,0,0.0
15891,ITEM-1154,FAMILY-6,2,2,3.96
15892,ITEM-1155,FAMILY-6,2,4,5.0
15893,ITEM-1156,FAMILY-6,2,0,0.0
15894,ITEM-1157,FAMILY-6,2,2,5.76
15895,ITEM-1158,FAMILY-6,2,7,13.86
15896,ITEM-1159,FAMILY-6,2,2,7.0
15897,ITEM-1160,FAMILY-6,2,6,7.5
15898,ITEM-1161,FAMILY-6,2,37,37.0
15899,ITEM-1162,FAMILY-6,2,1,3.98
15900,ITEM-1163,FAMILY-6,2,0,0.0
15901,ITEM-1164,FAMILY-6,2,0,0.0
15902,ITEM-1165,FAMILY-6,2,0,0.0
15903,ITEM-1166,FAMILY-6,2,8,11.84
15904,ITEM-1167,FAMILY-6,2,5,9.9
15905,ITEM-1168,FAMILY-6,2,0,0.0
15906,ITEM-1169,FAMILY-6,2,2,3.94
15907,ITEM-1170,FAMILY-6,2,0,0.0
15908,ITEM-1171,FAMILY-6,2,0,0.0
15909,ITEM-1172,FAMILY-6,2,0,0.0
15910,ITEM-1173,FAMILY-6,2,2,5.96
15911,ITEM-1174,FAMILY-6,2,0,0.0
15912,ITEM-1175,FAMILY-6,2,2,2.5
15913,ITEM-1176,FAMILY-6,2,8,17.44
15914,ITEM-1177,FAMILY-6,2,0,0.0
15915,ITEM-1178,FAMILY-6,2,16,23.68
15916,ITEM-1179,FAMILY-6,2,0,0.0
15917,ITEM-1180,FAMILY-6,2,0,0.0
15918,ITEM-1181,FAMILY-6,2,1,18.98
15919,ITEM-1182,FAMILY-6,2,2,2.5
15920,ITEM-1183,FAMILY-6,2,0,0.0
15921,ITEM-1184,FAMILY-6,2,182,227.5
15922,ITEM-1185,FAMILY-6,2,1,4.88
15923,ITEM-1186,FAMILY-6,2,2,7.36
15924,ITEM-1187,FAMILY-6,2,0,0.0
15925,ITEM-1188,FAMILY-6,2,1,5.64
15926,ITEM-1189,FAMILY-6,2,2,8.76
15927,ITEM-1190,FAMILY-6,2,8,16.0
15928,ITEM-1191,FAMILY-6,2,3,13.14
15929,ITEM-1192,FAMILY-6,2,0,0.0
15930,ITEM-1193,FAMILY-6,2,5,9.9
15931,ITEM-1194,FAMILY-6,2,0,0.0
15932,ITEM-1195,FAMILY-6,2,4,10.72
15933,ITEM-1196,FAMILY-6,2,2,2.0
15934,ITEM-1197,FAMILY-6,2,9,13.5
15935,ITEM-1198,FAMILY-6,2,0,0.0
15936,ITEM-1199,FAMILY-6,2,6,6.0
15937,ITEM-1200,FAMILY-6,2,1,1.97
15938,ITEM-1201,FAMILY-6,2,2,2.0
15939,ITEM-1202,FAMILY-6,2,0,0.0
15940,ITEM-1203,FAMILY-6,2,2,11.96
15941,ITEM-1204,FAMILY-6,2,0,0.0
15942,ITEM-1205,FAMILY-6,2,7,22.959999999999997
15943,ITEM-1206,FAMILY-6,2,0,0.0
15944,ITEM-1207,FAMILY-6,2,0,0.0
15945,ITEM-1208,FAMILY-6,2,16,14.08
15946,ITEM-1209,FAMILY-6,2,1,4.38
15947,ITEM-1210,FAMILY-6,2,5,24.900000000000002
15948,ITEM-1211,FAMILY-6,2,5,13.899999999999999
15949,ITEM-1212,FAMILY-6,2,1,1.94
15950,ITEM-1213,FAMILY-6,2,0,0.0
15951,ITEM-1214,FAMILY-6,2,2,11.96
15952,ITEM-1215,FAMILY-6,2,2,2.5
15953,ITEM-1216,FAMILY-6,2,21,41.37
15954,ITEM-1217,FAMILY-6,2,4,10.72
15955,ITEM-1218,FAMILY-6,2,3,8.94
15956,ITEM-1219,FAMILY-6,2,2,3.96
15957,ITEM-1220,FAMILY-6,2,8,28.64
15958,ITEM-1221,FAMILY-6,2,3,7.41
15959,ITEM-1222,FAMILY-6,2,0,0.0
15960,ITEM-1223,FAMILY-6,2,1,1.98
15961,ITEM-1224,FAMILY-6,2,6,12.0
15962,ITEM-1225,FAMILY-6,2,0,0.0
15963,ITEM-1226,FAMILY-6,2,0,0.0
15964,ITEM-1227,FAMILY-6,2,1,6.22
15965,ITEM-1228,FAMILY-6,2,0,0.0
15966,ITEM-1229,FAMILY-6,2,0,0.0
15967,ITEM-1230,FAMILY-6,2,2,4.74
15968,ITEM-1231,FAMILY-7,2,6,11.879999999999999
15969,ITEM-1232,FAMILY-7,2,0,0.0
15970,ITEM-1233,FAMILY-7,2,1,2.98
15971,ITEM-1234,FAMILY-7,2,1,2.28
15972,ITEM-1235,FAMILY-7,2,0,0.0
15973,ITEM-1236,FAMILY-7,2,0,0.0
15974,ITEM-1237,FAMILY-7,2,1,2.28
15975,ITEM-1238,FAMILY-7,2,0,0.0
15976,ITEM-1239,FAMILY-7,2,0,0.0
15977,ITEM-1240,FAMILY-7,2,0,0.0
15978,ITEM-1241,FAMILY-7,2,1,2.0
15979,ITEM-1242,FAMILY-7,2,0,0.0
15980,ITEM-1243,FAMILY-7,2,7,30.66
15981,ITEM-1244,FAMILY-7,2,6,27.0
15982,ITEM-1245,FAMILY-7,2,0,0.0
15983,ITEM-1246,FAMILY-7,2,1,5.28
15984,ITEM-1247,FAMILY-7,2,3,8.94
15985,ITEM-1248,FAMILY-7,2,0,0.0
15986,ITEM-1249,FAMILY-7,2,13,16.25
15987,ITEM-1250,FAMILY-7,2,0,0.0
15988,ITEM-1251,FAMILY-7,2,11,30.58
15989,ITEM-1252,FAMILY-7,2,60,60.0
15990,ITEM-1253,FAMILY-7,2,0,0.0
15991,ITEM-1254,FAMILY-7,2,3,12.84
15992,ITEM-1255,FAMILY-7,2,4,7.92
15993,ITEM-1256,FAMILY-7,2,9,13.32
15994,ITEM-1257,FAMILY-7,2,12,24.0
15995,ITEM-1258,FAMILY-7,2,10,14.8
15996,ITEM-1259,FAMILY-7,2,1,3.48
15997,ITEM-1260,FAMILY-7,2,5,29.900000000000002
15998,ITEM-1261,FAMILY-7,2,1,3.18
15999,ITEM-1262,FAMILY-7,2,0,0.0
16000,ITEM-1263,FAMILY-7,2,0,0.0
16001,ITEM-1264,FAMILY-7,2,2,7.36
16002,ITEM-1265,FAMILY-7,2,5,8.4
16003,ITEM-1266,FAMILY-7,2,0,0.0
16004,ITEM-1267,FAMILY-7,2,0,0.0
16005,ITEM-1268,FAMILY-7,2,2,2.96
16006,ITEM-1269,FAMILY-7,2,1,9.88
16007,ITEM-1270,FAMILY-7,2,1,1.98
16008,ITEM-1271,FAMILY-7,2,1,1.98
16009,ITEM-1272,FAMILY-7,2,5,14.2
16010,ITEM-1273,FAMILY-7,2,0,0.0
16011,ITEM-1274,FAMILY-7,2,14,20.72
16012,ITEM-1275,FAMILY-7,2,1,2.38
16013,ITEM-1276,FAMILY-7,2,4,17.12
16014,ITEM-1277,FAMILY-7,2,0,0.0
16015,ITEM-1278,FAMILY-7,2,8,21.44
16016,ITEM-1279,FAMILY-7,2,0,0.0
16017,ITEM-1280,FAMILY-7,2,0,0.0
16018,ITEM-1281,FAMILY-7,2,4,7.92
16019,ITEM-1282,FAMILY-7,2,5,14.2
16020,ITEM-1283,FAMILY-7,2,1,4.98
16021,ITEM-1284,FAMILY-7,2,1,2.0
16022,ITEM-1285,FAMILY-7,2,13,16.25
16023,ITEM-1286,FAMILY-7,2,1,4.98
16024,ITEM-1287,FAMILY-7,2,0,0.0
16025,ITEM-1288,FAMILY-7,2,0,0.0
16026,ITEM-1289,FAMILY-7,2,0,0.0
16027,ITEM-1290,FAMILY-7,2,0,0.0
16028,ITEM-1291,FAMILY-7,2,0,0.0
16029,ITEM-1292,FAMILY-7,2,0,0.0
16030,ITEM-1293,FAMILY-7,2,0,0.0
16031,ITEM-1294,FAMILY-7,2,0,0.0
16032,ITEM-1295,FAMILY-7,2,3,3.0
16033,ITEM-1296,FAMILY-7,2,0,0.0
16034,ITEM-1297,FAMILY-7,2,0,0.0
16035,ITEM-1298,FAMILY-7,2,2,4.96
16036,ITEM-1299,FAMILY-7,2,29,25.52
16037,ITEM-1300,FAMILY-7,2,2,37.96
16038,ITEM-1301,FAMILY-7,2,2,9.06
16039,ITEM-1302,FAMILY-7,2,1,1.98
16040,ITEM-1303,FAMILY-7,2,2,3.0
16041,ITEM-1304,FAMILY-7,2,2,5.96
16042,ITEM-1305,FAMILY-7,2,3,12.84
16043,ITEM-1306,FAMILY-7,2,5,14.9
16044,ITEM-1307,FAMILY-7,2,0,0.0
16045,ITEM-1308,FAMILY-7,2,3,8.94
16046,ITEM-1309,FAMILY-7,2,0,0.0
16047,ITEM-1310,FAMILY-7,2,1,2.47
16048,ITEM-1311,FAMILY-7,2,4,5.0
16049,ITEM-1312,FAMILY-7,2,198,198.0
16050,ITEM-1313,FAMILY-7,2,11,11.0
16051,ITEM-1314,FAMILY-7,2,1,3.0
16052,ITEM-1315,FAMILY-7,2,14,14.0
16053,ITEM-1316,FAMILY-7,2,3,10.5
16054,ITEM-1317,FAMILY-7,2,5,22.650000000000002
16055,ITEM-1318,FAMILY-7,2,5,7.4
16056,ITEM-1319,FAMILY-7,2,0,0.0
16057,ITEM-1320,FAMILY-7,2,3,7.41
16058,ITEM-1321,FAMILY-7,2,2,1.76
16059,ITEM-1322,FAMILY-7,2,1,3.98
16060,ITEM-1323,FAMILY-7,2,0,0.0
16061,ITEM-1324,FAMILY-7,2,0,0.0
16062,ITEM-1325,FAMILY-7,2,0,0.0
16063,ITEM-1326,FAMILY-7,2,6,11.879999999999999
16064,ITEM-1327,FAMILY-7,2,3,5.91
16065,ITEM-1328,FAMILY-7,2,7,6.16
16066,ITEM-1329,FAMILY-7,2,5,6.8999999999999995
16067,ITEM-1330,FAMILY-7,2,23,28.75
16068,ITEM-1331,FAMILY-7,2,0,0.0
16069,ITEM-1332,FAMILY-7,2,14,17.5
16070,ITEM-1333,FAMILY-7,2,2,6.56
16071,ITEM-1334,FAMILY-7,2,3,12.0
16072,ITEM-1335,FAMILY-7,2,0,0.0
16073,ITEM-1336,FAMILY-7,2,4,7.92
16074,ITEM-1337,FAMILY-7,2,2,4.76
16075,ITEM-1338,FAMILY-7,2,0,0.0
16076,ITEM-1339,FAMILY-7,2,0,0.0
16077,ITEM-1340,FAMILY-7,2,3,5.9399999999999995
16078,ITEM-1341,FAMILY-7,2,0,0.0
16079,ITEM-1342,FAMILY-7,2,1,1.98
16080,ITEM-1343,FAMILY-7,2,0,0.0
16081,ITEM-1344,FAMILY-7,2,20,29.6
16082,ITEM-1345,FAMILY-7,2,0,0.0
16083,ITEM-1346,FAMILY-7,2,0,0.0
16084,ITEM-1347,FAMILY-7,2,40,40.0
16085,ITEM-1348,FAMILY-7,2,8,22.72
16086,ITEM-1349,FAMILY-7,2,7,28.0
16087,ITEM-1350,FAMILY-7,2,10,14.8
30376,ITEM-901,FAMILY-5,3,1,2.0
30377,ITEM-902,FAMILY-5,3,2,3.36
30378,ITEM-903,FAMILY-5,3,10,19.7
30379,ITEM-904,FAMILY-5,3,2,7.94
30380,ITEM-905,FAMILY-5,3,0,0.0
30381,ITEM-906,FAMILY-5,3,1,7.97
30382,ITEM-907,FAMILY-5,3,2,17.94
30383,ITEM-908,FAMILY-5,3,0,0.0
30384,ITEM-909,FAMILY-5,3,0,0.0
30385,ITEM-910,FAMILY-5,3,0,0.0
30386,ITEM-911,FAMILY-5,3,0,0.0
30387,ITEM-912,FAMILY-5,3,2,4.76
30388,ITEM-913,FAMILY-5,3,2,7.94
30389,ITEM-914,FAMILY-5,3,2,4.36
30390,ITEM-915,FAMILY-5,3,0,0.0
30391,ITEM-916,FAMILY-5,3,0,0.0
30392,ITEM-917,FAMILY-5,3,0,0.0
30393,ITEM-918,FAMILY-5,3,4,8.0
30394,ITEM-919,FAMILY-5,3,2,4.0
30395,ITEM-920,FAMILY-5,3,0,0.0
30396,ITEM-921,FAMILY-5,3,4,6.32
30397,ITEM-922,FAMILY-5,3,1,3.12
30398,ITEM-923,FAMILY-5,3,2,4.76
30399,ITEM-924,FAMILY-5,3,1,2.38
30400,ITEM-925,FAMILY-5,3,0,0.0
30401,ITEM-926,FAMILY-5,3,1,5.14
30402,ITEM-927,FAMILY-5,3,1,2.94
30403,ITEM-928,FAMILY-5,3,4,4.0
30404,ITEM-929,FAMILY-5,3,5,10.0
30405,ITEM-930,FAMILY-5,3,0,0.0
30406,ITEM-931,FAMILY-5,3,4,7.92
30407,ITEM-932,FAMILY-5,3,1,3.25
30408,ITEM-933,FAMILY-5,3,1,1.52
30409,ITEM-934,FAMILY-5,3,3,7.74
30410,ITEM-935,FAMILY-5,3,1,2.98
30411,ITEM-936,FAMILY-5,3,1,3.43
30412,ITEM-937,FAMILY-5,3,5,11.15
30413,ITEM-938,FAMILY-5,3,5,13.65
30414,ITEM-939,FAMILY-5,3,0,0.0
30415,ITEM-940,FAMILY-5,3,18,53.64
30416,ITEM-941,FAMILY-5,3,1,2.68
30417,ITEM-942,FAMILY-5,3,5,3.2
30418,ITEM-943,FAMILY-5,3,1,6.98
30419,ITEM-944,FAMILY-5,3,3,7.5
30420,ITEM-945,FAMILY-5,3,1,3.25
30421,ITEM-946,FAMILY-5,3,0,0.0
30422,ITEM-947,FAMILY-5,3,9,101.16
30423,ITEM-948,FAMILY-5,3,3,15.36
30424,ITEM-949,FAMILY-5,3,0,0.0
30425,ITEM-950,FAMILY-5,3,0,0.0
30426,ITEM-951,FAMILY-5,3,0,0.0
30427,ITEM-952,FAMILY-5,3,0,0.0
30428,ITEM-953,FAMILY-5,3,0,0.0
30429,ITEM-954,FAMILY-5,3,1,2.34
30430,ITEM-955,FAMILY-5,3,0,0.0
30431,ITEM-956,FAMILY-5,3,0,0.0
30432,ITEM-957,FAMILY-5,3,2,5.46
30433,ITEM-958,FAMILY-5,3,0,0.0
30434,ITEM-959,FAMILY-5,3,1,2.5
30435,ITEM-960,FAMILY-5,3,13,153.14
30436,ITEM-961,FAMILY-5,3,3,19.44
30437,ITEM-962,FAMILY-5,3,3,6.84
30438,ITEM-963,FAMILY-5,3,0,0.0
30439,ITEM-964,FAMILY-5,3,0,0.0
30440,ITEM-965,FAMILY-5,3,0,0.0
30441,ITEM-966,FAMILY-5,3,1,5.98
30442,ITEM-967,FAMILY-5,3,3,20.52
30443,ITEM-968,FAMILY-5,3,0,0.0
30444,ITEM-969,FAMILY-5,3,3,14.879999999999999
30445,ITEM-970,FAMILY-5,3,0,0.0
30446,ITEM-971,FAMILY-5,3,0,0.0
30447,ITEM-972,FAMILY-5,3,0,0.0
30448,ITEM-973,FAMILY-5,3,0,0.0
30449,ITEM-974,FAMILY-5,3,1,2.34
30450,ITEM-975,FAMILY-5,3,0,0.0
30451,ITEM-976,FAMILY-5,3,0,0.0
30452,ITEM-977,FAMILY-5,3,0,0.0
30453,ITEM-978,FAMILY-5,3,2,6.5
30454,ITEM-979,FAMILY-5,3,0,0.0
30455,ITEM-980,FAMILY-5,3,4,10.32
30456,ITEM-981,FAMILY-5,3,2,11.96
30457,ITEM-982,FAMILY-5,3,0,0.0
30458,ITEM-983,FAMILY-5,3,0,0.0
30459,ITEM-984,FAMILY-5,3,0,0.0
30460,ITEM-985,FAMILY-5,3,0,0.0
30461,ITEM-986,FAMILY-5,3,0,0.0
30462,ITEM-987,FAMILY-5,3,0,0.0
30463,ITEM-988,FAMILY-5,3,3,7.5
30464,ITEM-989,FAMILY-5,3,0,0.0
30465,ITEM-990,FAMILY-5,3,3,17.94
30466,ITEM-991,FAMILY-5,3,0,0.0
30467,ITEM-992,FAMILY-5,3,1,6.98
30468,ITEM-993,FAMILY-5,3,5,9.9
30469,ITEM-994,FAMILY-5,3,9,17.82
30470,ITEM-995,FAMILY-5,3,0,0.0
30471,ITEM-996,FAMILY-5,3,2,5.96
30472,ITEM-997,FAMILY-5,3,0,0.0
30473,ITEM-998,FAMILY-5,3,0,0.0
30474,ITEM-999,FAMILY-5,3,0,0.0
30475,ITEM-1000,FAMILY-5,3,0,0.0
30476,ITEM-1001,FAMILY-5,3,0,0.0
30477,ITEM-1002,FAMILY-5,3,0,0.0
30478,ITEM-1003,FAMILY-5,3,0,0.0
30479,ITEM-1004,FAMILY-5,3,0,0.0
30480,ITEM-1005,FAMILY-5,3,1,3.0
30481,ITEM-1006,FAMILY-5,3,3,20.94
30482,ITEM-1007,FAMILY-5,3,0,0.0
30483,ITEM-1008,FAMILY-5,3,0,0.0
30484,ITEM-1009,FAMILY-5,3,4,7.92
30485,ITEM-1010,FAMILY-5,3,0,0.0
30486,ITEM-1011,FAMILY-5,3,9,24.57
30487,ITEM-1012,FAMILY-5,3,0,0.0
30488,ITEM-1013,FAMILY-6,3,5,13.65
30489,ITEM-1014,FAMILY-6,3,0,0.0
30490,ITEM-1015,FAMILY-6,3,4,6.08
30491,ITEM-1016,FAMILY-6,3,0,0.0
30492,ITEM-1017,FAMILY-6,3,1,2.62
30493,ITEM-1018,FAMILY-6,3,0,0.0
30494,ITEM-1019,FAMILY-6,3,1,2.98
30495,ITEM-1020,FAMILY-6,3,4,11.92
30496,ITEM-1021,FAMILY-6,3,0,0.0
30497,ITEM-1022,FAMILY-6,3,0,0.0
30498,ITEM-1023,FAMILY-6,3,1,2.98
30499,ITEM-1024,FAMILY-6,3,0,0.0
30500,ITEM-1025,FAMILY-6,3,0,0.0
30501,ITEM-1026,FAMILY-6,3,0,0.0
30502,ITEM-1027,FAMILY-6,3,5,11.899999999999999
30503,ITEM-1028,FAMILY-6,3,3,5.9399999999999995
30504,ITEM-1029,FAMILY-6,3,0,0.0
30505,ITEM-1030,FAMILY-6,3,2,5.96
30506,ITEM-1031,FAMILY-6,3,5,12.5
30507,ITEM-1032,FAMILY-6,3,0,0.0
30508,ITEM-1033,FAMILY-6,3,3,5.34
30509,ITEM-1034,FAMILY-6,3,0,0.0
30510,ITEM-1035,FAMILY-6,3,1,2.86
30511,ITEM-1036,FAMILY-6,3,2,6.5
30512,ITEM-1037,FAMILY-6,3,14,41.72
30513,ITEM-1038,FAMILY-6,3,2,19.76
30514,ITEM-1039,FAMILY-6,3,2,2.16
